Date,Time,Open_2m,High_2m,Low_2m,Close_2m,Volume_2m,Open_1h,High_1h,Low_1h,Close_1h,Volume_1h,Date_1d,Open_1d,High_1d,Low_1d,Close_1d,Volume_1d,Hour,SixMinChange,EightMinChange,TenMinChange,SixMinLabel,EightMinLabel,TenMinLabel,TenMinMovingAvg,TwentyMinMovingAvg,ThirtyMinMovingAvg,HourChange,TenMinMALabel,TwentyMinMALabel,ThirtyMinMALabel,TenCrossTwenty,TenCrossThirty,HourChangeLabel
2023-11-20,16:10:00,16013.0,16013.0,16007.5,16009.5,1576,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-1.25,-0.5,-3.5,Neutral,Neutral,Bearish,16012.35,16003.1,15992.133333333331,-20.75,Below,Above,Above,Above,Above,Below
2023-11-20,16:12:00,16009.5,16012.25,16002.0,16007.25,4776,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,1.75,-1.25,5.5,Neutral,Neutral,Bullish,16010.85,16005.425,15994.933333333332,-33.25,Below,Above,Above,Above,Above,Below
2023-11-20,16:14:00,16007.0,16013.25,16001.5,16012.25,2393,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-6.25,0.5,0.25,Bearish,Neutral,Neutral,16010.6,16007.875,15998.116666666669,-38.0,Above,Above,Above,Above,Above,Below
2023-11-20,16:16:00,16011.75,16013.75,16006.25,16008.25,1296,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,4.5,4.25,1.5,Bullish,Bullish,Neutral,16010.05,16009.325,16000.65,-30.75,Below,Below,Above,Above,Above,Below
2023-11-20,16:18:00,16007.5,16013.5,16005.75,16009.0,1300,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,3.5,0.75,2.25,Neutral,Neutral,Neutral,16009.25,16010.25,16003.083333333334,-38.0,Below,Below,Above,Below,Above,Below
2023-11-20,16:20:00,16008.75,16011.0,16004.25,16006.0,1622,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,3.75,5.25,2.0,Bullish,Bullish,Neutral,16008.55,16010.45,16004.916666666666,-40.75,Below,Below,Above,Below,Above,Below
2023-11-20,16:22:00,16006.0,16013.75,16004.5,16012.75,1214,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-1.5,-4.75,-4.25,Neutral,Bearish,Bearish,16009.65,16010.25,16006.833333333334,-69.0,Above,Above,Above,Below,Above,Below
2023-11-20,16:24:00,16013.0,16017.0,16011.0,16012.5,1698,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-4.5,-4.0,-0.75,Bearish,Bearish,Neutral,16009.7,16010.15,16008.483333333334,-65.0,Above,Above,Above,Below,Above,Below
2023-11-20,16:26:00,16012.5,16012.75,16006.25,16009.75,1165,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-1.25,2.0,2.75,Neutral,Neutral,Neutral,16010.0,16010.025,16009.55,-56.25,Below,Below,Above,Below,Above,Below
2023-11-20,16:28:00,16009.75,16011.5,16003.75,16011.25,1549,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,0.5,1.25,7.25,Neutral,Neutral,Bullish,16010.45,16009.85,16010.316666666668,-50.75,Above,Above,Above,Above,Above,Below
2023-11-20,16:30:00,16011.25,16013.5,16006.0,16008.0,1469,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,4.5,10.5,7.5,Bullish,Bullish,Bullish,16010.85,16009.7,16010.583333333334,-56.5,Below,Below,Below,Above,Above,Below
2023-11-20,16:32:00,16008.5,16012.5,16007.25,16008.5,695,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,10.0,7.0,8.75,Bullish,Bullish,Bullish,16010.0,16009.825,16010.166666666666,-50.25,Below,Below,Below,Above,Below,Below
2023-11-20,16:34:00,16008.5,16017.5,16008.0,16011.75,1803,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,3.75,5.5,-3.25,Bullish,Bullish,Bearish,16009.85,16009.775,16010.05,-53.75,Above,Above,Above,Above,Below,Below
2023-11-20,16:36:00,16012.25,16016.75,16009.0,16012.5,1030,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,4.75,-4.0,-3.25,Bullish,Bearish,Bearish,16010.4,16010.2,16010.15,-60.5,Above,Above,Above,Above,Above,Below
2023-11-20,16:38:00,16012.0,16021.25,16012.0,16018.5,1855,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-10.0,-9.25,-9.75,Bearish,Bearish,Bearish,16011.85,16011.15,16010.516666666666,-62.5,Above,Above,Above,Above,Above,Below
2023-11-20,16:40:00,16018.5,16019.75,16014.25,16015.5,1297,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-6.25,-6.75,-2.25,Bearish,Bearish,Neutral,16013.35,16012.1,16010.916666666666,-53.75,Above,Above,Above,Above,Above,Below
2023-11-20,16:42:00,16015.5,16019.5,16011.75,16017.25,1298,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-8.5,-4.0,-8.0,Bearish,Bearish,Bearish,16015.1,16012.55,16011.583333333334,-52.0,Above,Above,Above,Above,Above,Below
2023-11-20,16:44:00,16017.75,16019.75,16008.25,16008.5,1526,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,4.75,0.75,3.75,Bullish,Neutral,Bullish,16014.45,16012.15,16011.333333333334,-44.0,Below,Below,Below,Above,Above,Below
2023-11-20,16:46:00,16008.75,16009.5,16001.5,16009.25,1970,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,0.0,3.0,5.25,Neutral,Neutral,Bullish,16013.8,16012.1,16011.4,-39.0,Below,Below,Below,Above,Above,Below
2023-11-20,16:48:00,16009.25,16010.5,16005.5,16008.75,1009,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,3.5,5.75,4.5,Neutral,Bullish,Bullish,16011.85,16011.85,16011.383333333331,-36.25,Below,Below,Below,Neutral,Above,Below
2023-11-20,16:50:00,16008.75,16015.25,16007.0,16013.25,1165,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,1.25,0.0,-6.5,Neutral,Neutral,Bearish,16011.4,16012.375,16011.866666666669,-34.75,Above,Above,Above,Below,Below,Below
2023-11-20,16:52:00,16013.0,16017.0,16007.25,16009.25,1385,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,4.0,-2.5,0.0,Bullish,Neutral,Neutral,16009.8,16012.45,16011.633333333331,-25.25,Below,Below,Below,Below,Below,Below
2023-11-20,16:54:00,16009.5,16012.5,16007.0,16012.25,947,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-5.5,-3.0,-1.0,Bearish,Bearish,Neutral,16010.55,16012.5,16011.616666666669,-24.5,Above,Below,Above,Below,Below,Below
2023-11-20,16:56:00,16012.5,16015.25,16011.25,16014.5,807,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-5.25,-3.25,1.75,Bearish,Bearish,Neutral,16011.6,16012.7,16011.933333333332,-20.75,Above,Above,Above,Below,Below,Below
2023-11-20,16:58:00,16014.25,16015.75,16012.25,16013.25,824,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,16,-2.0,3.0,3.0,Neutral,Neutral,Neutral,16012.5,16012.175,16012.066666666668,-13.5,Above,Above,Above,Above,Above,Below
2023-11-20,17:00:00,16013.75,16013.75,16004.25,16006.75,1364,16013.75,16032.0,16003.5,16010.75,32096.0,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,9.5,9.5,17.75,Bullish,Bullish,Bullish,16011.2,16011.3,16011.983333333334,-2.75,Below,Below,Below,Below,Below,Below
2023-11-20,17:02:00,16006.75,16010.25,16003.5,16009.25,1012,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,7.0,15.25,19.0,Bullish,Bullish,Bullish,16011.2,16010.5,16012.033333333333,5.5,Below,Below,Below,Above,Below,Above
2023-11-20,17:04:00,16009.5,16013.25,16007.25,16011.25,1087,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,13.25,17.0,18.25,Bullish,Bullish,Bullish,16011.0,16010.775,16012.0,2.25,Above,Above,Below,Above,Below,Above
2023-11-20,17:06:00,16011.5,16019.75,16010.75,16016.25,1213,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,12.0,13.25,8.0,Bullish,Bullish,Bullish,16011.35,16011.475,16012.25,-5.25,Above,Above,Above,Below,Below,Below
2023-11-20,17:08:00,16016.25,16020.5,16015.75,16016.25,1106,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,13.25,8.0,8.75,Bullish,Bullish,Bullish,16011.95,16012.225,16012.1,-3.25,Above,Above,Above,Below,Below,Below
2023-11-20,17:10:00,16016.75,16026.75,16016.0,16024.5,2063,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-0.25,0.5,-7.0,Neutral,Neutral,Bearish,16015.5,16013.35,16012.7,-15.0,Above,Above,Above,Above,Above,Below
2023-11-20,17:12:00,16024.75,16032.0,16022.0,16028.25,1976,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-3.25,-10.75,-7.25,Bearish,Bearish,Bearish,16019.3,16015.25,16013.433333333332,-21.0,Above,Above,Above,Above,Above,Below
2023-11-20,17:14:00,16028.25,16031.75,16026.75,16029.5,1244,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-12.0,-8.5,-10.75,Bearish,Bearish,Bearish,16022.95,16016.975,16014.833333333334,-17.25,Above,Above,Above,Above,Above,Below
2023-11-20,17:16:00,16029.25,16029.75,16023.0,16024.25,1352,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-3.25,-5.5,-4.75,Bearish,Bearish,Bearish,16024.55,16017.95,16015.833333333334,-16.0,Below,Above,Above,Above,Above,Below
2023-11-20,17:18:00,16023.75,16025.5,16021.25,16025.0,996,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-6.25,-5.5,-6.0,Bearish,Bearish,Bearish,16026.3,16019.125,16016.916666666666,-16.0,Below,Above,Above,Above,Above,Below
2023-11-20,17:20:00,16025.0,16025.25,16017.5,16017.5,1302,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,2.0,1.5,-1.5,Neutral,Neutral,Neutral,16024.9,16020.2,16017.2,-11.5,Below,Below,Above,Above,Above,Below
2023-11-20,17:22:00,16017.5,16021.5,16016.75,16021.0,987,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-2.0,-5.0,-1.0,Neutral,Bearish,Neutral,16023.45,16021.375,16017.983333333334,-8.25,Below,Below,Above,Above,Above,Below
2023-11-20,17:24:00,16021.0,16022.5,16017.0,16018.75,1049,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-2.75,1.25,-3.0,Bearish,Neutral,Bearish,16021.3,16022.125,16018.416666666666,-6.25,Below,Below,Above,Below,Above,Below
2023-11-20,17:26:00,16019.5,16021.25,16017.75,16019.5,448,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,0.5,-3.75,3.25,Neutral,Bearish,Neutral,16020.35,16022.45,16018.75,-9.75,Below,Below,Above,Below,Above,Below
2023-11-20,17:28:00,16019.75,16023.75,16018.25,16019.0,871,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-3.25,3.75,1.75,Bearish,Bullish,Neutral,16019.15,16022.725,16019.133333333331,-7.75,Below,Below,Below,Below,Above,Below
2023-11-20,17:30:00,16019.25,16020.25,16010.0,16016.0,1949,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,6.75,4.75,0.0,Bullish,Bullish,Neutral,16018.85,16021.875,16019.75,-8.0,Below,Below,Below,Below,Below,Below
2023-11-20,17:32:00,16016.25,16021.25,16015.5,16020.0,956,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,0.75,-4.0,-4.5,Neutral,Bearish,Bearish,16018.65,16021.05,16020.466666666667,-11.5,Above,Below,Below,Below,Below,Below
2023-11-20,17:34:00,16020.0,16022.25,16015.25,16015.75,917,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,0.25,-0.25,-4.0,Neutral,Neutral,Bearish,16018.05,16019.675,16020.766666666666,-4.0,Below,Below,Below,Below,Below,Below
2023-11-20,17:36:00,16016.0,16023.25,16015.5,16022.75,778,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-7.25,-11.0,-9.0,Bearish,Bearish,Bearish,16018.7,16019.525,16021.2,-10.25,Above,Above,Above,Below,Below,Below
2023-11-20,17:38:00,16022.5,16023.75,16019.75,16020.75,866,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-9.0,-7.0,-4.25,Bearish,Bearish,Bearish,16019.05,16019.1,16021.5,-2.25,Above,Above,Below,Below,Below,Below
2023-11-20,17:40:00,16020.5,16022.0,16014.75,16016.0,1012,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-2.25,0.5,-2.25,Neutral,Neutral,Neutral,16019.05,16018.95,16020.933333333332,-0.5,Below,Below,Below,Above,Below,Below
2023-11-20,17:42:00,16016.0,16018.25,16013.75,16015.5,760,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,1.0,-1.75,0.25,Neutral,Neutral,Neutral,16018.15,16018.4,16020.083333333334,1.75,Below,Below,Below,Below,Below,Above
2023-11-20,17:44:00,16015.5,16019.0,16010.5,16011.75,1066,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,2.0,4.0,3.5,Neutral,Bullish,Neutral,16017.35,16017.7,16018.9,-3.25,Below,Below,Below,Below,Below,Below
2023-11-20,17:46:00,16012.0,16014.5,16009.75,16013.75,942,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,2.0,1.5,-0.5,Neutral,Neutral,Neutral,16015.55,16017.125,16018.2,-4.5,Below,Below,Below,Below,Below,Below
2023-11-20,17:48:00,16014.0,16018.5,16014.0,16016.5,817,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-1.25,-3.25,-5.75,Neutral,Bearish,Bearish,16014.7,16016.875,16017.633333333331,-7.75,Above,Below,Below,Below,Below,Below
2023-11-20,17:50:00,16016.25,16017.25,16011.5,16013.75,813,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-0.5,-3.0,9.0,Neutral,Bearish,Bullish,16014.25,16016.65,16017.383333333331,-0.5,Below,Below,Below,Below,Below,Below
2023-11-20,17:52:00,16014.0,16016.5,16010.5,16015.75,691,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,-5.0,7.0,32.0,Bearish,Bullish,Bullish,16014.3,16016.225,16017.033333333333,-6.5,Above,Below,Below,Below,Below,Below
2023-11-20,17:54:00,16015.75,16017.25,16014.0,16015.25,614,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,7.5,32.5,36.25,Bullish,Bullish,Bullish,16015.0,16016.175,16016.8,-3.0,Above,Below,Below,Below,Below,Below
2023-11-20,17:56:00,16015.25,16018.75,16011.25,16013.25,1112,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,34.5,38.25,43.25,Bullish,Bullish,Bullish,16014.9,16015.225,16016.383333333331,1.25,Below,Below,Below,Below,Below,Above
2023-11-20,17:58:00,16013.25,16017.5,16010.75,16010.75,733,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,17,40.75,45.75,53.0,Bullish,Bullish,Bullish,16013.75,16014.225,16015.833333333334,2.5,Below,Below,Below,Below,Below,Above
2023-11-20,18:00:00,16011.25,16026.25,16010.25,16022.75,2261,16011.25,16076.25,16010.25,16070.75,63997.0,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,33.75,41.0,42.0,Bullish,Bullish,Bullish,16015.55,16014.9,16016.283333333333,-16.0,Above,Above,Above,Above,Below,Below
2023-11-20,18:02:00,16022.5,16054.0,16021.5,16047.75,7607,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,16.0,17.0,17.0,Bullish,Bullish,Bullish,16021.95,16018.125,16018.133333333331,-38.5,Above,Above,Above,Above,Above,Below
2023-11-20,18:04:00,16047.75,16057.75,16043.0,16051.5,8368,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,13.25,13.25,9.25,Bullish,Bullish,Bullish,16029.2,16022.1,16020.516666666666,-40.25,Above,Above,Above,Above,Above,Below
2023-11-20,18:06:00,16051.75,16056.5,16049.75,16056.5,2135,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,8.25,4.25,3.75,Bullish,Bullish,Bullish,16037.85,16026.375,16022.766666666666,-40.25,Above,Above,Above,Above,Above,Below
2023-11-20,18:08:00,16056.5,16068.5,16056.0,16063.75,6162,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-3.0,-3.5,-6.5,Bearish,Bearish,Bearish,16048.45,16031.1,16025.633333333331,-47.5,Above,Above,Above,Above,Above,Below
2023-11-20,18:10:00,16064.0,16066.5,16061.5,16064.75,1815,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-4.5,-7.5,-9.0,Bearish,Bearish,Bearish,16056.85,16036.2,16028.883333333331,-40.25,Above,Above,Above,Above,Above,Below
2023-11-20,18:12:00,16064.75,16071.75,16061.5,16064.75,2884,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-7.5,-9.0,1.5,Bearish,Bearish,Neutral,16060.25,16041.1,16032.166666666666,-36.5,Above,Above,Above,Above,Above,Below
2023-11-20,18:14:00,16065.25,16065.5,16055.0,16060.75,2350,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-5.0,5.5,11.75,Bearish,Bullish,Bullish,16062.1,16045.65,16035.433333333332,-31.25,Below,Above,Above,Above,Above,Below
2023-11-20,18:16:00,16060.5,16065.25,16060.25,16060.25,1374,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,6.0,12.25,12.0,Bullish,Bullish,Bullish,16062.85,16050.35,16038.533333333333,-36.0,Below,Above,Above,Above,Above,Below
2023-11-20,18:18:00,16060.25,16061.25,16053.25,16057.25,1874,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,15.25,15.0,14.5,Bullish,Bullish,Bullish,16061.55,16055.0,16041.25,-32.25,Below,Above,Above,Above,Above,Below
2023-11-20,18:20:00,16057.75,16059.75,16054.5,16055.75,1164,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,16.5,16.0,15.5,Bullish,Bullish,Bullish,16059.75,16058.3,16044.05,-38.25,Below,Below,Above,Above,Above,Below
2023-11-20,18:22:00,16056.0,16066.25,16055.5,16066.25,3352,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,5.5,5.0,6.75,Bullish,Bullish,Bullish,16060.05,16060.15,16047.416666666666,-45.25,Above,Above,Above,Below,Above,Below
2023-11-20,18:24:00,16066.5,16075.5,16063.5,16072.5,3848,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-1.25,0.5,-0.25,Neutral,Neutral,Neutral,16062.4,16062.25,16051.233333333334,-53.75,Above,Above,Above,Above,Above,Below
2023-11-20,18:26:00,16072.25,16076.25,16070.25,16072.25,1764,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,0.75,0.0,-1.5,Neutral,Neutral,Neutral,16064.8,16063.825,16055.166666666666,-52.75,Above,Above,Above,Above,Above,Below
2023-11-20,18:28:00,16072.75,16073.0,16068.0,16071.75,1025,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,0.5,-1.0,-4.75,Neutral,Neutral,Bearish,16067.7,16064.625,16059.233333333334,-52.75,Above,Above,Above,Above,Above,Below
2023-11-20,18:30:00,16071.5,16074.25,16067.5,16071.25,1463,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-0.5,-4.25,-3.0,Neutral,Bearish,Bearish,16070.8,16065.275,16062.466666666667,-55.25,Above,Above,Above,Above,Above,Below
2023-11-20,18:32:00,16071.75,16074.0,16069.5,16073.0,810,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-6.0,-4.75,-1.25,Bearish,Bearish,Neutral,16072.15,16066.1,16064.15,-53.0,Above,Above,Above,Above,Above,Below
2023-11-20,18:34:00,16073.0,16074.75,16070.5,16072.25,1339,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-4.0,-0.5,-5.75,Bearish,Neutral,Bearish,16072.1,16067.25,16065.533333333333,-56.5,Above,Above,Above,Above,Above,Below
2023-11-20,18:36:00,16072.5,16074.0,16067.75,16070.75,924,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,1.0,-4.25,1.25,Neutral,Bearish,Neutral,16071.8,16068.3,16066.483333333334,-48.0,Below,Above,Above,Above,Above,Below
2023-11-20,18:38:00,16070.75,16070.75,16065.25,16067.0,1097,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-0.5,5.0,4.5,Neutral,Bullish,Bullish,16070.85,16069.275,16066.7,-46.25,Below,Below,Above,Above,Above,Below
2023-11-20,18:40:00,16066.75,16068.25,16063.75,16068.25,916,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,3.75,3.25,-3.0,Bullish,Neutral,Bearish,16070.25,16070.525,16066.933333333332,-52.25,Below,Below,Above,Below,Above,Below
2023-11-20,18:42:00,16068.25,16072.5,16066.75,16071.75,1801,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-0.25,-6.5,-3.5,Neutral,Bearish,Bearish,16070.0,16071.075,16067.4,-56.25,Above,Above,Above,Below,Above,Below
2023-11-20,18:44:00,16071.75,16072.5,16066.5,16066.5,1393,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-1.25,1.75,2.25,Neutral,Neutral,Neutral,16068.85,16070.475,16067.783333333333,-54.75,Below,Below,Below,Below,Above,Below
2023-11-20,18:46:00,16066.75,16073.5,16065.5,16072.0,877,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-3.75,-3.25,0.25,Bearish,Bearish,Neutral,16069.1,16070.45,16068.566666666668,-58.25,Above,Above,Above,Below,Above,Below
2023-11-20,18:48:00,16072.25,16072.75,16066.0,16071.5,781,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,-2.75,0.75,-0.75,Bearish,Neutral,Neutral,16070.0,16070.425,16069.516666666666,-55.0,Above,Above,Above,Below,Above,Below
2023-11-20,18:50:00,16071.25,16072.25,16064.25,16065.25,787,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,7.0,5.5,10.0,Bullish,Bullish,Bullish,16069.4,16069.825,16070.15,-51.5,Below,Below,Below,Below,Below,Below
2023-11-20,18:52:00,16065.0,16069.75,16064.25,16068.25,787,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,2.5,7.0,6.25,Neutral,Bullish,Bullish,16068.7,16069.35,16070.283333333333,-52.5,Below,Below,Below,Below,Below,Below
2023-11-20,18:54:00,16068.0,16069.5,16064.25,16068.75,642,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,6.5,5.75,4.0,Bullish,Bullish,Bullish,16069.15,16069.0,16070.033333333333,-53.5,Below,Below,Below,Above,Below,Below
2023-11-20,18:56:00,16068.75,16075.5,16068.5,16072.25,1496,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,2.25,0.5,1.0,Neutral,Neutral,Neutral,16069.2,16069.15,16070.033333333333,-59.0,Above,Above,Above,Above,Below,Below
2023-11-20,18:58:00,16072.25,16074.0,16068.25,16070.75,901,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,18,2.0,2.5,2.5,Neutral,Neutral,Neutral,16069.05,16069.525,16069.966666666667,-60.0,Above,Above,Above,Below,Below,Below
2023-11-20,19:00:00,16071.0,16076.75,16070.25,16075.25,1360,16071.0,16098.25,16058.75,16094.5,42014.0,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,19,-2.0,-2.0,-7.75,Neutral,Neutral,Bearish,16071.05,16070.225,16070.233333333334,-52.5,Above,Above,Above,Above,Above,Below
2023-11-20,19:02:00,16075.0,16075.5,16071.5,16074.5,1025,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,19,-1.25,-7.0,-13.75,Neutral,Bearish,Bearish,16072.3,16070.5,16070.333333333334,-26.75,Above,Above,Above,Above,Above,Below
2023-11-20,19:04:00,16074.25,16075.25,16070.25,16072.75,765,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,19,-5.25,-12.0,-8.75,Bearish,Bearish,Bearish,16073.1,16071.125,16070.366666666669,-21.25,Below,Above,Above,Above,Above,Below
2023-11-20,19:06:00,16073.0,16077.0,16070.0,16073.25,887,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,19,-12.5,-9.25,-7.25,Bearish,Bearish,Bearish,16073.3,16071.25,16070.533333333333,-16.75,Below,Above,Above,Above,Above,Below
2023-11-20,19:08:00,16072.75,16076.75,16072.25,16073.25,695,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,19,-9.25,-7.25,-5.5,Bearish,Bearish,Bearish,16073.8,16071.425,16070.95,-9.5,Below,Above,Above,Above,Above,Below
2023-11-20,19:10:00,16073.25,16074.25,16067.0,16067.5,1061,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,19,-1.5,0.25,-0.75,Neutral,Neutral,Neutral,16072.25,16071.65,16070.9,-2.75,Below,Below,Below,Above,Above,Below
2023-11-20,19:12:00,16067.75,16068.75,16060.75,16060.75,1741,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,19,7.0,6.0,11.25,Bullish,Bullish,Bullish,16069.5,16070.9,16070.166666666666,4.0,Below,Below,Below,Below,Below,Above
2023-11-20,19:14:00,16061.0,16064.5,16058.75,16064.0,1550,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,19,2.75,8.0,11.5,Neutral,Bullish,Bullish,16067.75,16070.425,16070.0,-3.25,Below,Below,Below,Below,Below,Below
2023-11-20,19:16:00,16064.0,16067.0,16059.25,16066.0,1569,,,,,,2023-11-20,15895.0,16116.75,15837.25,16086.5,559493.0,19,6.0,9.5,9.25,Bullish,Bullish,Bullish,16066.3,16069.8,16069.6,-5.75,Below,Below,Below,Below,Below,Below
